date,floor,garage,link,m2,off,price,rooms,title
27-12-2018,5ª,1,https://www.idealista.com/inmueble/83171226/,260,0,1800000,6,"Piso en Pedralbes, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/82790636/,600,0,4700000,5,"Casa o chalet independiente en Pedralbes, Barcelona"
27-12-2018,4ª,1,https://www.idealista.com/inmueble/82760149/,146,0,739000,2,"Piso en Les Corts, Barcelona"
27-12-2018,3ª,1,https://www.idealista.com/inmueble/82044091/,145,0,695000,4,"Piso en La Maternitat i Sant Ramon, Barcelona"
27-12-2018,8ª,0,https://www.idealista.com/inmueble/81734926/,147,0,690000,4,"Piso en La Maternitat i Sant Ramon, Barcelona"
27-12-2018,14ª,1,https://www.idealista.com/inmueble/36619484/,367,0,2250000,5,"Ático en Les Corts, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83026328/,100,0,540000,3,"Piso en avenida de Sarrià, Les Corts, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82252588/,78,0,279000,4,"Piso en calle del Comandant Benítez, La Maternitat i Sant Ramon, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/83361628/,750,0,5800000,8,"Chalet adosado en calle dels Cavallers, Barcelona, Pedralbes, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83121780/,90,0,342000,3,"Piso en calle Aristides Maillol, Barcelona, La Maternitat i Sant Ramon, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82586107/,90,0,342000,3,"Piso en calle Aristides Maillol, Barcelona, La Maternitat i Sant Ramon, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83001782/,89,0,239000,4,"Piso en Passatge de Pere Rodríguez, 29, La Maternitat i Sant Ramon, Barcelona"
27-12-2018,4ª,1,https://www.idealista.com/inmueble/82361032/,87,0,470000,2,"Piso en Les Corts, Barcelona"
27-12-2018,6ª,1,https://www.idealista.com/inmueble/81764662/,164,0,850000,4,"Piso en Les Corts, Barcelona"
27-12-2018,4ª,1,https://www.idealista.com/inmueble/81725343/,158,0,1050000,4,"Piso en Les Corts, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/32268280/,550,0,3600000,4,"Piso en Pedralbes, Barcelona"
27-12-2018,Bajo,1,https://www.idealista.com/inmueble/83454031/,88,0,430000,3,"Piso en calle de Sor Eulàlia d'Anzizu, Barcelona, Pedralbes, Barcelona"
27-12-2018,10ª,1,https://www.idealista.com/inmueble/82727840/,180,0,1200000,3,"Piso en calle de Pere i Pons, Pedralbes, Barcelona"
27-12-2018,Bajo,1,https://www.idealista.com/inmueble/82012583/,250,0,2950000,5,"Dúplex en calle de Miret i Sans, Pedralbes, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/83214998/,236,0,949000,4,"Chalet en Passatge de Xile, 29, La Maternitat i Sant Ramon, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83200045/,53,0,263000,2,"Piso en calle de Berlín, 41, Les Corts, Barcelona"
27-12-2018,6ª,1,https://www.idealista.com/inmueble/83128767/,267,0,1290000,5,"Piso en calle de Manuel Ballbè, 7, Pedralbes, Barcelona"
27-12-2018,10ª,1,https://www.idealista.com/inmueble/82736800/,162,0,1200000,4,"Piso en Pedralbes, Barcelona"
27-12-2018,1ª,1,https://www.idealista.com/inmueble/82736235/,130,0,1350000,5,"Piso en Pedralbes, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/82271850/,310,0,1490000,5,"Chalet adosado en Les Corts, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83236209/,71,0,93000,3,"Piso en calle de Llobera, Les Roquetes - Canyelles, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/82950884/,78,0,180000,3,"Piso en calle d'Antonio Machado, Les Roquetes - Canyelles, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/82858544/,75,0,156000,2,"Ático en calle del Pla de Fornells, Les Roquetes - Canyelles, Barcelona"
27-12-2018,Entreplanta,0,https://www.idealista.com/inmueble/82141062/,63,0,110000,3,"Piso en calle de Briquets, Les Roquetes - Canyelles, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82540766/,77,0,280000,3,"Piso en ESCOCIA, Vilapicina i la Torre Llobeta, Barcelona"
27-12-2018,Entreplanta,0,https://www.idealista.com/inmueble/82372198/,45,0,149000,2,"Piso en calle Manuel Sancho, Barcelona, Porta, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/33652888/,80,0,188000,3,"Piso en calle del conveni, La Prosperitat, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/39229165/,73,0,255000,3,"Ático en MALADETA, Porta, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/81549899/,46,0,115000,2,"Piso en SIMANCAS, Les Roquetes - Canyelles, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83263127/,62,0,145000,3,"Piso en Verdun, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/81356037/,45,0,142000,2,"Piso en calle de Cartellà, s/n, Vilapicina i la Torre Llobeta, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83111504/,75,0,215000,3,"Piso en avenida Rio de Janeiro, Porta, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/81292958/,63,278150,258150,3,"Piso en Vilapicina i la Torre Llobeta, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/81894298/,56,0,199000,3,"Piso en paseo de Fabra i Puig, Vilapicina i la Torre Llobeta, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82653863/,66,0,190000,2,"Piso en via Julia, Barcelona, La Prosperitat, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/81878210/,73,0,229000,2,"Piso en calle de Malgrat, Barcelona, Porta, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/81778301/,141,0,535000,4,"Ático en Porta, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83220198/,58,0,170000,2,"Piso en Can Peguera - El Turó de la Peira, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83688968/,51,0,162000,2,"Piso en calle d'Antoni Costa, Barcelona, Vilapicina i la Torre Llobeta, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83687640/,92,170000,160000,3,"Ático en almansa, 83, Les Roquetes - Canyelles, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/82586793/,71,320000,300000,3,"Piso en calle d'Escòcia, Barcelona, Vilapicina i la Torre Llobeta, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/83659321/,82,0,125000,,"Estudio en calle de Lorena, Barcelona, La Guineueta, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82347790/,90,255000,249000,3,"Ático en La Prosperitat, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/40174278/,95,0,178000,3,"Piso en CANFRANC, 8, Can Peguera - El Turó de la Peira, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/40293937/,74,295000,285000,3,"Piso en paseo de Fabra i Puig, 165, Vilapicina i la Torre Llobeta, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/83537969/,60,0,200000,2,"Piso en Les Roquetes - Canyelles, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83503296/,75,260000,250000,3,"Piso en Vilapicina i la Torre Llobeta, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/83588807/,155,0,230000,3,"Piso en calle de la Mina de la Ciutat, Les Roquetes - Canyelles, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83169977/,80,0,195000,3,"Piso en Arta, Porta, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/83020507/,90,0,230000,3,"Piso en Arta, Porta, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/83026608/,60,0,229000,3,"Piso en calle de Ramon Albó, Barcelona, El Congrés i els Indians, Barcelona"
27-12-2018,8ª,1,https://www.idealista.com/inmueble/82868681/,92,0,322000,4,"Ático en PALENCIA, Navas, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/82741648/,75,0,190000,2,"Piso en plaza del Cardenal Cicognani, Barcelona, El Congrés i els Indians, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/82511029/,549,0,600000,5,"Chalet adosado en AGUSTI I MILA, Sant Andreu, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/83372138/,79,0,180000,4,"Piso en calle de Concepción Arenal, El Congrés i els Indians, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/81838344/,260,0,635000,5,"Chalet en calle de Cabrera, Sant Andreu, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/81412141/,144,0,230000,3,"Piso en Mireia, 3, La Trinitat Vella, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/40157495/,95,0,380000,3,"Piso en calle de Vallès i Ribot, La Sagrera, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/39255581/,264,0,635000,5,"Chalet adosado en calle de Cabrera, Sant Andreu, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/34093644/,103,0,385000,3,"Piso en calle del Segre, 70, Sant Andreu, Barcelona"
27-12-2018,Entreplanta,0,https://www.idealista.com/inmueble/83454205/,43,0,105000,2,"Piso en plaza DE LA TRINITAT, La Trinitat Vella, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82924340/,95,0,346000,3,"Piso en calle de San Antoni Maria Claret, Barcelona, Navas, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82716356/,75,0,255000,3,"Piso en paseo de Maragall, El Congrés i els Indians, Barcelona"
27-12-2018,2ª,1,https://www.idealista.com/inmueble/82685714/,98,284990,279990,4,"Piso en Torras i Bages, Barcelona, Sant Andreu, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/81758953/,59,0,190000,3,"Piso en Matanzas, El Congrés i els Indians, Barcelona"
27-12-2018,1ª,1,https://www.idealista.com/inmueble/83003243/,90,0,335000,3,"Piso en Sant Andreu, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/83631421/,50,0,205000,2,"Piso en drago, Sant Andreu, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82770883/,99,0,330000,4,"Piso en avenida Meridiana, La Sagrera, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82882389/,72,0,205000,4,"Piso en Ruben Dario, Sant Andreu, Barcelona"
27-12-2018,1ª,1,https://www.idealista.com/inmueble/82690797/,75,0,249000,3,"Piso en FELIP II, 123, Navas, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/83623273/,85,0,335000,3,"Piso en calle Gran de Sant Andreu, s/n, Sant Andreu, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/83586805/,82,0,325000,3,"Piso en avenida Meridiana, Barcelona, s/n, La Sagrera, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83326521/,65,0,340000,2,"Casa o chalet independiente en calle de Martí Molins, La Sagrera, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/81742624/,220,0,675000,4,"Chalet pareado en La Sagrera, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/81364012/,260,0,635000,5,"Chalet adosado en Sant Andreu, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/83200319/,121,0,445000,4,"Piso en calle Gran de la Sagrera, La Sagrera, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83199844/,71,0,219990,3,"Piso en plaza de Mossèn Clapés, Barcelona, Sant Andreu, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82952766/,91,268000,259000,3,"Piso en Ramón Albo, El Congrés i els Indians, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82598673/,108,0,399990,4,"Piso en calle de l'Abat Odó, Barcelona, Sant Andreu, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83664406/,64,0,217000,3,"Piso en calle de Bascònia, 3, Sant Andreu, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/37810474/,133,0,440000,4,"Piso en calle cardedeu, 37, Vallcarca i els Penitents, Barcelona"
27-12-2018,7ª,0,https://www.idealista.com/inmueble/83157089/,61,0,485000,2,"Ático en El Camp d'En Grassot i Gràcia Nova, Barcelona"
27-12-2018,Entreplanta,0,https://www.idealista.com/inmueble/82898512/,83,0,380000,3,"Piso en calle Gran de Gràcia, Barcelona, 246, Vila de Gràcia, Barcelona"
27-12-2018,Entreplanta,0,https://www.idealista.com/inmueble/82258002/,84,0,357000,2,"Piso en Sant Salvador, 122, Vila de Gràcia, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82027023/,100,0,580000,2,"Ático en El Coll, Barcelona"
27-12-2018,Bajo,1,https://www.idealista.com/inmueble/38810261/,97,0,625000,3,"Dúplex en calle del torrent de l'olla, 70, Vila de Gràcia, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/40509473/,86,0,870000,2,"Piso en El Camp d'En Grassot i Gràcia Nova, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/39638189/,168,0,915000,3,"Piso en Vila de Gràcia, Barcelona"
27-12-2018,Bajo,1,https://www.idealista.com/inmueble/38109022/,89,0,637000,2,"Piso en calle Mare de Deu de la Salut, 83, La Salut, Barcelona"
27-12-2018,Bajo,1,https://www.idealista.com/inmueble/38109021/,92,0,678000,3,"Piso en calle Mare de Deu de la Salut, 83, La Salut, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83587733/,23,0,170000,,"Estudio en calle d'Aulèstia i Pijoan, Barcelona, Vila de Gràcia, Barcelona"
27-12-2018,Entreplanta,0,https://www.idealista.com/inmueble/83340144/,23,0,50000,,"Estudio en MARE DE DEU DE COLL, La Salut, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/83310631/,25,0,70000,,"Estudio en BEAT ALMATO, El Coll, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83199242/,133,0,570000,4,"Piso en paseo DE SANT JOAN, El Camp d'En Grassot i Gràcia Nova, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83354759/,105,0,399900,4,"Piso en calle de Mateu, Barcelona, Vila de Gràcia, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83298575/,85,0,358000,3,"Piso en calle de Sant Salvador, 122, Vila de Gràcia, Barcelona"
27-12-2018,Bajo,1,https://www.idealista.com/inmueble/83670691/,165,0,645000,3,"Piso en Vila de Gràcia, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83632568/,68,0,339000,2,"Piso en calle de Massens, 16, Vila de Gràcia, Barcelona"
27-12-2018,4ª,1,https://www.idealista.com/inmueble/83226568/,184,0,670000,5,"Piso en Vallcarca i els Penitents, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83216516/,178,0,1700000,3,"Ático en Vila de Gràcia, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/83131384/,610,0,5700000,16,"Piso en Vila de Gràcia, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/83126080/,106,0,499000,3,"Piso en Vila de Gràcia, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/83126050/,74,0,350000,2,"Dúplex en El Camp d'En Grassot i Gràcia Nova, Barcelona"
27-12-2018,2ª,1,https://www.idealista.com/inmueble/82814499/,204,0,1122000,3,"Ático en La Salut, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/82703098/,100,0,610000,3,"Piso en Vallcarca i els Penitents, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/82703087/,118,0,590000,4,"Piso en Vallcarca i els Penitents, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82636959/,104,0,547000,3,"Piso en Vila de Gràcia, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82534188/,119,0,850000,3,"Piso en Vila de Gràcia, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/82360113/,100,0,500000,3,"Piso en Vila de Gràcia, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82030705/,168,0,915000,3,"Piso en Vila de Gràcia, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/40147420/,90,0,275000,2,"Piso en Passatge de la Plana, Horta, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/39212284/,134,0,430000,5,"Piso en travesía TRAVESSERA DE GRACIA, El Baix Guinardó, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/83581352/,100,0,270000,1,"Ático en calle de l'Art, El Guinardó, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83176221/,134,0,430000,5,"Piso en travesía de Gràcia, 413, El Baix Guinardó, Barcelona"
27-12-2018,Entreplanta,0,https://www.idealista.com/inmueble/81804791/,79,0,339500,3,"Piso en rambla de Volart, El Guinardó, Barcelona"
27-12-2018,3ª,1,https://www.idealista.com/inmueble/83476097/,80,0,350000,3,"Piso en calle del Llobregós, Barcelona, El Carmel, Barcelona"
27-12-2018,4ª,1,https://www.idealista.com/inmueble/83429672/,138,0,548000,2,"Dúplex en rambla de Volart, El Guinardó, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/83385193/,48,0,220000,2,"Piso en Benlliure, Sant Genís Dels Agudells - Montbau, Barcelona"
27-12-2018,Entreplanta,1,https://www.idealista.com/inmueble/82791361/,85,224000,209000,3,"Piso en rambla del Carmel, Barcelona, El Carmel, Barcelona"
27-12-2018,Entreplanta,0,https://www.idealista.com/inmueble/81822008/,60,0,149000,3,"Piso en calle de Segimon, El Carmel, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83042802/,200,0,785000,4,"Dúplex en avenida de la Mare de Déu de Montserrat, El Guinardó, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/83023246/,146,0,575000,3,"Piso en El Guinardó, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/83645381/,85,0,293000,3,"Piso en paseo de Maragall, Barcelona, s/n, El Guinardó, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82924719/,50,0,169000,2,"Piso en calle de Brussel·les, Barcelona, 46, El Guinardó, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83618687/,65,0,232000,3,"Piso en EDUARD TODA, 44, Horta, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83617456/,100,0,289000,3,"Chalet pareado en SANTA OTILIA, 56, El Carmel, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/83225510/,56,0,179800,1,"Piso en avenida de la Mare de Déu de Montserrat, Barcelona, El Guinardó, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/83161596/,50,0,175000,2,"Piso en calle Bruselas, Barcelona, El Guinardó, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83069999/,134,0,430000,5,"Piso en travesía de Gràcia, Barcelona, El Baix Guinardó, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82835591/,90,0,520000,3,"Piso en calle de San Antoni Maria Claret, Barcelona, El Guinardó, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/39117986/,65,0,106000,2,"Piso en Sant Genís Dels Agudells - Montbau, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83479605/,90,0,260000,3,"Piso en plaza d'Isop, La Teixonera, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83354597/,134,0,430000,5,"Piso en travesía de Gràcia, El Baix Guinardó, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/81305098/,83,0,280000,2,"Chalet pareado en calle del Passarell, El Carmel, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/39299275/,134,0,430000,5,"Piso en travesía de Gràcia, El Baix Guinardó, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/39256962/,60,0,218000,2,"Piso en calle de Santa Albina, La Teixonera, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83547611/,106,0,360000,3,"Piso en calle d'Albert Llanas, Barcelona, Can Baró, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/83274336/,52,0,220000,2,"Piso en calle de Benlliure, Sant Genís Dels Agudells - Montbau, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/83113634/,48,0,220000,2,"Piso en benlliure, Sant Genís Dels Agudells - Montbau, Barcelona"
27-12-2018,7ª,0,https://www.idealista.com/inmueble/83037644/,76,0,199000,3,"Piso en calle de Sidó, Sant Genís Dels Agudells - Montbau, Barcelona"
27-12-2018,4ª,1,https://www.idealista.com/inmueble/81917063/,192,0,1700000,4,"Ático en Pedralbes, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/83082650/,146,0,739000,2,"Piso en avenida Diagonal, Les Corts, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/82355042/,186,0,1320000,3,"Piso en avenida Diagonal, Barcelona, Les Corts, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/40101709/,175,670000,655000,3,"Piso en Les Corts, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/83332258/,85,0,450000,3,"Piso en calle de Loreto, Les Corts, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/81610191/,170,0,1280000,2,"Piso en Les Corts, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/40406707/,350,0,850000,8,"Piso en La Maternitat i Sant Ramon, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83657641/,105,0,500000,5,"Piso en Les Corts, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82958246/,57,415000,398000,2,"Chalet adosado en Aviació, Les Corts, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82610601/,101,0,350000,4,"Piso en calle ECUADOR, Les Corts, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/83534740/,180,0,1200000,3,"Piso en calle de Pedro i Pons, Pedralbes, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83350799/,67,0,265000,2,"Piso en caballero, Les Corts, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/83010413/,93,0,398000,3,"Piso en Numancia, Les Corts, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82801486/,78,0,415000,3,"Piso en calle de Sor Eulàlia d'Anzizu, Pedralbes, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82094320/,127,0,560000,4,"Piso en Gran Via de Carles III, La Maternitat i Sant Ramon, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83023102/,95,0,368000,5,"Piso en La Maternitat i Sant Ramon, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/81830184/,195,0,895000,4,"Piso en avenida Diagonal, Les Corts, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/39633138/,126,0,545000,4,"Piso en Gran Via de Carles III, La Maternitat i Sant Ramon, Barcelona"
27-12-2018,1ª,1,https://www.idealista.com/inmueble/33529502/,350,0,2400000,5,"Piso en marques de mulhacen, Pedralbes, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82542613/,274,0,890000,6,"Piso en Les Corts, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82391038/,80,0,326000,3,"Piso en LLUÇÀ, Les Corts, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/83346642/,84,0,450000,3,"Piso en Loreto, Les Corts, Barcelona"
27-12-2018,2ª,1,https://www.idealista.com/inmueble/81590675/,240,0,1290000,6,"Piso en Pedralbes, Barcelona"
27-12-2018,4ª,1,https://www.idealista.com/inmueble/38966705/,320,0,2200000,4,"Dúplex en Les Corts, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/83016777/,800,0,6700000,4,"Ático en avenida de Pedralbes, Pedralbes, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/82937480/,75,0,262000,4,"Piso en calle del Comandant Benítez, Barcelona, La Maternitat i Sant Ramon, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/82586783/,121,0,1420000,3,"Ático en calle de Can Segalar, Barcelona, Les Corts, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/81534535/,85,0,860000,2,"Piso en calle de Can Segalar, Les Corts, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/82958441/,93,0,398000,3,"Piso en Les Corts, Barcelona"
27-12-2018,10ª,0,https://www.idealista.com/inmueble/82951606/,75,0,335000,1,"Ático en BERLÍN, Les Corts, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/81556977/,50,0,115000,3,"Piso en calle de Fenals, 12, La Trinitat Nova, Barcelona"
27-12-2018,1ª,1,https://www.idealista.com/inmueble/82427820/,230,0,550000,4,"Piso en calle de Vilapicina, Barcelona, Vilapicina i la Torre Llobeta, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83675469/,100,0,435000,3,"Ático en calle d'Amílcar, 52, Vilapicina i la Torre Llobeta, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83662963/,79,0,220000,3,"Piso en Porta, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83187000/,68,0,170000,3,"Piso en Les Roquetes - Canyelles, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82794155/,109,0,265000,4,"Piso en Les Roquetes - Canyelles, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82764325/,78,0,230000,2,"Piso en Porta, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82713727/,66,0,141780,3,"Piso en Ciutat Meridiana - Torre Baró - Vallbona, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82556716/,81,0,260000,3,"Piso en Vilapicina i la Torre Llobeta, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/81770104/,71,0,125000,3,"Piso en La Trinitat Nova, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/81437065/,69,0,299000,3,"Piso en Vilapicina i la Torre Llobeta, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/39355333/,76,200000,179000,3,"Piso en Les Roquetes - Canyelles, Barcelona"
27-12-2018,8ª,0,https://www.idealista.com/inmueble/39574288/,83,0,198000,4,"Piso en Les Roquetes - Canyelles, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/38480818/,180,485000,400000,6,"Casa o chalet independiente en Verdun, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83652334/,62,0,150000,3,"Piso en calle dels Nou Pins, La Prosperitat, Barcelona"
27-12-2018,6ª,1,https://www.idealista.com/inmueble/83622612/,85,0,365000,4,"Piso en paseo de Verdum, Porta, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82020848/,67,0,232000,3,"Ático en japo, La Prosperitat, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/40344027/,95,235000,230000,3,"Piso en Carrer de Boada, 35, La Prosperitat, Barcelona"
